"movie"
"http://dbpedia.org/resource/$1,000_Reward"
"http://dbpedia.org/resource/$1,000_a_Touchdown"
"http://dbpedia.org/resource/$10_Raise"
"http://dbpedia.org/resource/$20_a_Week"
"http://dbpedia.org/resource/$30,000"
"http://dbpedia.org/resource/$50,000_Reward"
"http://dbpedia.org/resource/'49–'17"
"http://dbpedia.org/resource/'Blue_Blazes'_Rawden"
"http://dbpedia.org/resource/'Fraidy_Cat"
"http://dbpedia.org/resource/'If_Only'_Jim"
"http://dbpedia.org/resource/'In_Wrong'_Wright"
"http://dbpedia.org/resource/'Neath_Brooklyn_Bridge"
"http://dbpedia.org/resource/'Neath_Canadian_Skies"
"http://dbpedia.org/resource/'Neath_the_Arizona_Skies"
"http://dbpedia.org/resource/'Til_Death_Do_Us_Part_(film)"
"http://dbpedia.org/resource/'Til_We_Meet_Again"
"http://dbpedia.org/resource/'Twas_Ever_Thus"
"http://dbpedia.org/resource/'night,_Mother_(film)"
"http://dbpedia.org/resource/(_)_(film)"
"http://dbpedia.org/resource/-30-_(film)"
"http://dbpedia.org/resource/...And_God_Created_Them"
"http://dbpedia.org/resource/...One_Third_of_a_Nation..."
"http://dbpedia.org/resource/.45_Calibre_War"
"http://dbpedia.org/resource/1,000_Dollars_a_Minute"
"http://dbpedia.org/resource/1-2-3_Go"
"http://dbpedia.org/resource/10,000_Kids_and_a_Cop"
"http://dbpedia.org/resource/101_Dalmatians_II:_Patch's_London_Adventure"
"http://dbpedia.org/resource/102_Dalmatians"
"http://dbpedia.org/resource/10_Minutes_(2002_film)"
"http://dbpedia.org/resource/10_Things_I_Hate_About_Life"
"http://dbpedia.org/resource/12_Angry_Men_(1957_film)"
"http://dbpedia.org/resource/12_Hours"
"http://dbpedia.org/resource/12_O'Clock_Boys"
"http://dbpedia.org/resource/12_Rounds_3:_Lockdown"
"http://dbpedia.org/resource/12_Years_a_Slave_(film)"
"http://dbpedia.org/resource/13_Hours_by_Air"
"http://dbpedia.org/resource/13_Lakes"
"http://dbpedia.org/resource/13_Lead_Soldiers"
"http://dbpedia.org/resource/13_Rue_Madeleine"
"http://dbpedia.org/resource/13_Washington_Square"
"http://dbpedia.org/resource/13_West_Street"
"http://dbpedia.org/resource/15_Maiden_Lane"
"http://dbpedia.org/resource/1:42.08"
"http://dbpedia.org/resource/1st_Born"
"http://dbpedia.org/resource/2-Headed_Shark_Attack"
"http://dbpedia.org/resource/20,000_Leagues_Under_the_Sea_(1916_film)"
"http://dbpedia.org/resource/20,000_Men_a_Year"
"http://dbpedia.org/resource/20,000_Years_in_Sing_Sing"
"http://dbpedia.org/resource/2001:_A_Space_Odyssey_(film)"
"http://dbpedia.org/resource/2010:_The_Year_We_Make_Contact"
"http://dbpedia.org/resource/2012_(film)"
"http://dbpedia.org/resource/20_Million_Miles_to_Earth"
"http://dbpedia.org/resource/20_Mule_Team"
"http://dbpedia.org/resource/21_Grams"
"http://dbpedia.org/resource/21_Jump_Street_(film)"
"http://dbpedia.org/resource/22_Jump_Street"
"http://dbpedia.org/resource/23_1/2_Hours'_Leave"
"http://dbpedia.org/resource/24:_Redemption"
"http://dbpedia.org/resource/24_Hours_(1931_film)"
"http://dbpedia.org/resource/28_Weeks_Later"
"http://dbpedia.org/resource/2_A._M._in_the_Subway"
"http://dbpedia.org/resource/2_Days_in_New_York"
"http://dbpedia.org/resource/2_Fast_2_Furious"
"http://dbpedia.org/resource/3-Headed_Shark_Attack"
"http://dbpedia.org/resource/300:_Rise_of_an_Empire"
"http://dbpedia.org/resource/30_Below_Zero"
"http://dbpedia.org/resource/30_Days_of_Night:_Dark_Days"
"http://dbpedia.org/resource/365_Nights_in_Hollywood"
"http://dbpedia.org/resource/36_Hours_to_Kill"
"http://dbpedia.org/resource/39_East"
"http://dbpedia.org/resource/3:10_to_Yuma_(1957_film)"
"http://dbpedia.org/resource/3:_The_Dale_Earnhardt_Story"
"http://dbpedia.org/resource/3_Bad_Men"
"http://dbpedia.org/resource/3_Chains_o'_Gold"
"http://dbpedia.org/resource/3_Dumb_Clucks"
"http://dbpedia.org/resource/3_Gold_Coins"
"http://dbpedia.org/resource/3_Minutes"
"http://dbpedia.org/resource/3_Ninjas"
"http://dbpedia.org/resource/3_Ninjas:_High_Noon_at_Mega_Mountain"
"http://dbpedia.org/resource/3_Ninjas_Kick_Back"
"http://dbpedia.org/resource/3_from_Hell"
"http://dbpedia.org/resource/3rd_Ave._El_(film)"
"http://dbpedia.org/resource/40-Horse_Hawkins"
"http://dbpedia.org/resource/405_(film)"
"http://dbpedia.org/resource/40_Carats_(film)"
"http://dbpedia.org/resource/42nd_Street_(film)"
"http://dbpedia.org/resource/45_Fathers"
"http://dbpedia.org/resource/45_Minutes_from_Broadway"
"http://dbpedia.org/resource/45_Minutes_from_Hollywood"
"http://dbpedia.org/resource/47_Meters_Down:_Uncaged"
"http://dbpedia.org/resource/47_Ronin_(2013_film)"
"http://dbpedia.org/resource/4_Clowns"
"http://dbpedia.org/resource/4_Devils"
"http://dbpedia.org/resource/4_Little_Girls"
"http://dbpedia.org/resource/52nd_Street_(film)"
"http://dbpedia.org/resource/555_(1988_film)"
"http://dbpedia.org/resource/5_Against_the_House"
"http://dbpedia.org/resource/5_Fingers"
"http://dbpedia.org/resource/5_Steps_to_Danger"
"http://dbpedia.org/resource/6,000_Enemies"
"http://dbpedia.org/resource/6_Day_Bike_Rider"
"http://dbpedia.org/resource/6_Guns"
"http://dbpedia.org/resource/70,000_Witnesses"
"http://dbpedia.org/resource/711_Ocean_Drive"
"http://dbpedia.org/resource/7_Seconds_(film)"
"http://dbpedia.org/resource/7th_Heaven_(1927_film)"
"http://dbpedia.org/resource/813_(film)"
"http://dbpedia.org/resource/8_Guys"
"http://dbpedia.org/resource/8mm_2"
"http://dbpedia.org/resource/9/11_(2017_film)"
"http://dbpedia.org/resource/976-Evil_II"
"http://dbpedia.org/resource/99_River_Street"
