"movie","title","genre","gross","inflationAdjustedGross"
"http://dbpedia.org/resource/A_Lady_to_Love","A Lady to Love",,,0
"http://dbpedia.org/resource/A_Lady_to_Love","Bröllopsnatten (film, 1930)",,,0
"http://dbpedia.org/resource/A_Language_All_My_Own","A Language All My Own",,,0
"http://dbpedia.org/resource/A_Language_All_My_Own","A Language All My Own",,,0
"http://dbpedia.org/resource/A_Law_Unto_Herself","A Law Unto Herself",,,0
"http://dbpedia.org/resource/A_Lawman_Is_Born","A Lawman Is Born",,,0
"http://dbpedia.org/resource/A_League_of_Their_Own","A League of Their Own",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","دوري خاص بهم",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","Elles donen el cop",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","Velké vítězství",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","Eine Klasse für sich (1992)",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","Το Δικό Τους Παιχνίδι",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","A League of Their Own",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","A League of Their Own",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","A League of Their Own",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","Une équipe hors du commun",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","Ragazze vincenti",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","그들만의 리그",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","プリティ・リーグ",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","A League of Their Own",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","Ich własna liga",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","A League of Their Own",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","Их собственная лига",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","Tjejligan",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","红粉联盟",,"1.324E8",145640000
"http://dbpedia.org/resource/A_League_of_Their_Own","Їх власна ліга",,"1.324E8",145640000
"http://dbpedia.org/resource/A_Leap_for_Love","A Leap for Love",,,0
"http://dbpedia.org/resource/A_Lecture_on_Camouflage","A Lecture on Camouflage",,,0
"http://dbpedia.org/resource/A_Lesson_in_Love_(1931_film)","A Lesson in Love (1931 film)",,,0
"http://dbpedia.org/resource/A_Lesson_in_Love_(1931_film)","A Lesson in Love",,,0
"http://dbpedia.org/resource/A_Letter_for_Evie","A Letter for Evie",,,0
"http://dbpedia.org/resource/A_Letter_for_Evie","Una lettera per Eva",,,0
"http://dbpedia.org/resource/A_Letter_for_Evie","A Letter for Evie",,,0
"http://dbpedia.org/resource/A_Letter_from_Bataan","A Letter from Bataan",,,0
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","A Letter to Three Wives",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","رسالة لثلاث زوجات (فيلم)",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","A Letter to Three Wives",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","Ein Brief an drei Frauen",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","Ένα γράμμα σε τρεις γυναίκες",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","Carta a tres esposas",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","A Letter to Three Wives",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","A Letter to Three Wives",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","Chaînes conjugales (film, 1949)",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","Lettera a tre mogli",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","세 부인",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","三人の妻への手紙",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","A Letter to Three Wives",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","List do trzech żon",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","Письмо трём жёнам",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","A Letter to Three Wives",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","Min man – eller din?",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Letter_to_Three_Wives","三妻艳史",,"2750000.0",3025000
"http://dbpedia.org/resource/A_Life_at_Stake","A Life at Stake",,,0
"http://dbpedia.org/resource/A_Life_at_Stake","L'ultimo agguato",,,0
"http://dbpedia.org/resource/A_Life_for_a_Life_(1910_film)","A Life for a Life (1910 film)",,,0
"http://dbpedia.org/resource/A_Life_in_the_Balance","A Life in the Balance",,,0
"http://dbpedia.org/resource/A_Life_in_the_Balance","A Life in the Balance (film 1955)",,,0
"http://dbpedia.org/resource/A_Life_of_Her_Own","A Life of Her Own",,"1917000.0",2108700
"http://dbpedia.org/resource/A_Life_of_Her_Own","A Life of Her Own",,"1917000.0",2108700
"http://dbpedia.org/resource/A_Life_of_Her_Own","A Life of Her Own",,"1917000.0",2108700
"http://dbpedia.org/resource/A_Life_of_Her_Own","Ma vie à moi (film, 1950)",,"1917000.0",2108700
"http://dbpedia.org/resource/A_Life_of_Her_Own","L'indossatrice",,"1917000.0",2108700
"http://dbpedia.org/resource/A_Life_of_Her_Own","A Life of Her Own",,"1917000.0",2108700
"http://dbpedia.org/resource/A_Life_of_Her_Own","A Life of Her Own",,"1917000.0",2108700
"http://dbpedia.org/resource/A_Life_of_Her_Own","Mitt liv är mitt eget",,"1917000.0",2108700
"http://dbpedia.org/resource/A_Life_of_Sin","A Life of Sin",,,0
"http://dbpedia.org/resource/A_Light_Woman_(1920_film)","A Light Woman (1920 film)",,,0
"http://dbpedia.org/resource/A_Likely_Story","A Likely Story",,,0
"http://dbpedia.org/resource/A_Likely_Story","A Likely Story (film 1947)",,,0
"http://dbpedia.org/resource/A_Likely_Story","A Likely Story",,,0
"http://dbpedia.org/resource/A_Little_Bit_of_Heaven_(1940_film)","A Little Bit of Heaven (1940 film)",,,0
"http://dbpedia.org/resource/A_Little_Bit_of_Heaven_(1940_film)","A Little Bit of Heaven (film, 1940)",,,0
"http://dbpedia.org/resource/A_Little_Girl_in_a_Big_City","A Little Girl in a Big City",,,0
"http://dbpedia.org/resource/A_Little_Girl_in_a_Big_City","A Little Girl in a Big City",,,0
"http://dbpedia.org/resource/A_Little_Girl_in_a_Big_City","A Little Girl in a Big City",,,0
"http://dbpedia.org/resource/A_Little_Hero_(film)","A Little Hero",,,0
"http://dbpedia.org/resource/A_Little_Hero_(film)","A Little Hero (film)",,,0
"http://dbpedia.org/resource/A_Little_Hero_(film)","Маленький герой (фильм)",,,0
"http://dbpedia.org/resource/A_Little_Hero_(film)","A Little Hero",,,0
"http://dbpedia.org/resource/A_Little_Hero_(film)","Маленький герой",,,0
"http://dbpedia.org/resource/A_Little_Journey","A Little Journey",,,0
"http://dbpedia.org/resource/A_Little_Journey","A Little Journey",,,0
"http://dbpedia.org/resource/A_Little_Journey","A Little Journey",,,0
"http://dbpedia.org/resource/A_Little_Journey","A Little Journey",,,0
"http://dbpedia.org/resource/A_Little_Journey","A Little Journey",,,0
"http://dbpedia.org/resource/A_Little_Madonna","A Little Madonna",,,0
"http://dbpedia.org/resource/A_Little_Madonna","A Little Madonna",,,0
"http://dbpedia.org/resource/A_Little_Madonna","A Little Madonna",,,0
"http://dbpedia.org/resource/A_Little_Madonna","A Little Madonna",,,0
"http://dbpedia.org/resource/A_Little_Princess_(1917_film)","The Little Princess (pel·lícula de 1917)",,,0
"http://dbpedia.org/resource/A_Little_Princess_(1917_film)","A Little Princess (1917 film)",,,0
"http://dbpedia.org/resource/A_Little_Princess_(1917_film)","La Petite Princesse (film, 1917)",,,0
"http://dbpedia.org/resource/A_Little_Princess_(1917_film)","The Little Princess",,,0
"http://dbpedia.org/resource/A_Little_Princess_(1917_film)","Mała księżniczka (film 1917)",,,0
"http://dbpedia.org/resource/A_Little_Princess_(1917_film)","The Little Princess (1917)",,,0
"http://dbpedia.org/resource/A_Little_Princess_(1917_film)","The Little Princess (1917)",,,0
"http://dbpedia.org/resource/A_Little_Princess_(1917_film)","Маленькая принцесса (фильм, 1917)",,,0
"http://dbpedia.org/resource/A_Little_Sister_of_Everybody","A Little Sister of Everybody",,,0
"http://dbpedia.org/resource/A_Little_Soap_and_Water","A Little Soap and Water",,,0
"http://dbpedia.org/resource/A_Little_Soap_and_Water","A Little Soap and Water",,,0
"http://dbpedia.org/resource/A_Lost_Lady_(1924_film)","A Lost Lady (1924 film)",,,0
"http://dbpedia.org/resource/A_Lost_Lady_(1924_film)","A Lost Lady (film, 1924)",,,0
"http://dbpedia.org/resource/A_Lost_Lady_(1924_film)","A Lost Lady (film 1924)",,,0
"http://dbpedia.org/resource/A_Lost_Lady_(1924_film)","Sirena di acciaio",,,0
"http://dbpedia.org/resource/A_Lost_Lady_(1934_film)","A Lost Lady (1934 film)",,,0
"http://dbpedia.org/resource/A_Lost_Lady_(1934_film)","A Lost Lady (film, 1934)",,,0
"http://dbpedia.org/resource/A_Lost_Lady_(1934_film)","A Lost Lady (film 1934)",,,0
"http://dbpedia.org/resource/A_Love_Sublime","A Love Sublime",,,0
"http://dbpedia.org/resource/A_Love_Sublime","A Love Sublime",,,0
"http://dbpedia.org/resource/A_Love_Sublime","A Love Sublime",,,0
"http://dbpedia.org/resource/A_Love_Sublime","A Love Sublime",,,0
"http://dbpedia.org/resource/A_Love_Sublime","A Love Sublime",,,0
"http://dbpedia.org/resource/A_Lover's_Oath","A Lover's Oath",,,0
"http://dbpedia.org/resource/A_Lover's_Oath","A Lover's Oath",,,0
"http://dbpedia.org/resource/A_Lucky_Man","A Lucky Man",,,0
"http://dbpedia.org/resource/A_Lucky_Man","Un hombre de suerte",,,0
"http://dbpedia.org/resource/A_Lucky_Man","Un hombre de suerte",,,0
"http://dbpedia.org/resource/A_Lucky_Strike","A Lucky Strike",,,0
"http://dbpedia.org/resource/A_Lucky_Strike","A Lucky Strike",,,0
"http://dbpedia.org/resource/A_Madea_Christmas_(film)","A Madea Christmas (film)",,"5.34E7",58740000
"http://dbpedia.org/resource/A_Madea_Christmas_(film)","A Madea Christmas",,"5.34E7",58740000
"http://dbpedia.org/resource/A_Madea_Christmas_(film)","A Madea Christmas",,"5.34E7",58740000
"http://dbpedia.org/resource/A_Madea_Christmas_(film)","A Madea Christmas",,"5.34E7",58740000
"http://dbpedia.org/resource/A_Madea_Christmas_(film)","Рождество Мэдеи",,"5.34E7",58740000
"http://dbpedia.org/resource/A_Madea_Homecoming","A Madea Homecoming",,,0
"http://dbpedia.org/resource/A_Madea_Homecoming","ماديا العودة للوطن",,,0
"http://dbpedia.org/resource/A_Madea_Homecoming","Madea : Retour en fanfare",,,0
"http://dbpedia.org/resource/A_Madea_Homecoming","Madea: il ritorno",,,0
"http://dbpedia.org/resource/A_Magdalene_of_the_Hills","A Magdalene of the Hills",,,0
"http://dbpedia.org/resource/A_Magdalene_of_the_Hills","A Magdalene of the Hills",,,0
"http://dbpedia.org/resource/A_Maid_of_Belgium","A Maid of Belgium",,,0
"http://dbpedia.org/resource/A_Maid_of_Belgium","The Maid of Belgium",,,0
"http://dbpedia.org/resource/A_Maid_to_Order","A Maid to Order",,,0
"http://dbpedia.org/resource/A_Maid_to_Order","A Maid to Order",,,0
"http://dbpedia.org/resource/A_Maid_to_Order","Покоївка на замовлення (фільм, 1916)",,,0
"http://dbpedia.org/resource/A_Mail_Order_Hypnotist","A Mail Order Hypnotist",,,0
"http://dbpedia.org/resource/A_Mail_Order_Hypnotist","A Mail Order Hypnotist",,,0
"http://dbpedia.org/resource/A_Majority_of_One_(film)","1000 Meilen bis Yokohama",,,0
"http://dbpedia.org/resource/A_Majority_of_One_(film)","A Majority of One (film)",,,0
"http://dbpedia.org/resource/A_Majority_of_One_(film)","Il molto onorevole ministro",,,0
"http://dbpedia.org/resource/A_Majority_of_One_(film)","Le Gentleman en kimono",,,0
"http://dbpedia.org/resource/A_Majority_of_One_(film)","머조러티 오브 원",,,0
"http://dbpedia.org/resource/A_Majority_of_One_(film)","A Majority of One",,,0
"http://dbpedia.org/resource/A_Majority_of_One_(film)","A Majority of One",,,0
"http://dbpedia.org/resource/A_Man's_Country","A Man's Country",,,0
"http://dbpedia.org/resource/A_Man's_Country","A Man's Country",,,0
"http://dbpedia.org/resource/A_Man's_Country","A Man's Country",,,0
"http://dbpedia.org/resource/A_Man's_Fight","A Man's Fight",,,0
"http://dbpedia.org/resource/A_Man's_Fight","A Man's Fight",,,0
"http://dbpedia.org/resource/A_Man's_Game","A Man's Game",,,0
"http://dbpedia.org/resource/A_Man's_Home","A Man's Home",,,0
"http://dbpedia.org/resource/A_Man's_Land","A Man's Land",,,0
"http://dbpedia.org/resource/A_Man's_Man_(1918_film)","A Man's Man (1918 film)",,,0
"http://dbpedia.org/resource/A_Man's_Man_(1918_film)","A Man's Man (film, 1918)",,,0
"http://dbpedia.org/resource/A_Man's_Man_(1918_film)","A Man's Man",,,0
"http://dbpedia.org/resource/A_Man's_Man_(1918_film)","A Man's Man (film 1918)",,,0
"http://dbpedia.org/resource/A_Man's_Man_(1929_film)","A Man's Man (pel·lícula de 1929)",,,0
"http://dbpedia.org/resource/A_Man's_Man_(1929_film)","A Man's Man (1929 film)",,,0
"http://dbpedia.org/resource/A_Man's_Man_(1929_film)","A Man's Man (film 1929)",,,0
"http://dbpedia.org/resource/A_Man's_Man_(1929_film)","A Man's Man (film, 1929)",,,0
"http://dbpedia.org/resource/A_Man's_Man_(1929_film)","A Man’s Man",,,0
"http://dbpedia.org/resource/A_Man's_Mate","A Man's Mate",,,0
"http://dbpedia.org/resource/A_Man's_Mate","A Man's Mate",,,0
"http://dbpedia.org/resource/A_Man's_Prerogative","A Man's Prerogative",,,0
"http://dbpedia.org/resource/A_Man's_Way","A Man's Way",,,0
"http://dbpedia.org/resource/A_Man's_Way","A Man's Way (film 1914)",,,0
"http://dbpedia.org/resource/A_Man's_World_(1918_film)","A Man's World (1918 film)",,,0
"http://dbpedia.org/resource/A_Man's_World_(1918_film)","A Man's World (film 1918)",,,0
"http://dbpedia.org/resource/A_Man's_World_(1942_film)","A Man's World (1942 film)",,,0
"http://dbpedia.org/resource/A_Man_About_Town","A Man About Town",,,0
"http://dbpedia.org/resource/A_Man_About_Town","A Man About Town (film, 1923)",,,0
"http://dbpedia.org/resource/A_Man_About_Town","A Man About Town",,,0
"http://dbpedia.org/resource/A_Man_About_Town","A Man About Town",,,0
"http://dbpedia.org/resource/A_Man_Among_Men","A Man Among Men",,,0
"http://dbpedia.org/resource/A_Man_Among_Men","A Man Among Men (film 1912 Kirkland)",,,0
"http://dbpedia.org/resource/A_Man_Betrayed_(1936_film)","A Man Betrayed (1936 film)",,,0
"http://dbpedia.org/resource/A_Man_Betrayed_(1936_film)","A Man Betrayed",,,0
"http://dbpedia.org/resource/A_Man_Betrayed_(1941_film)","A Man Betrayed (1941 film)",,,0
"http://dbpedia.org/resource/A_Man_Betrayed_(1941_film)","Il club del diavolo",,,0
"http://dbpedia.org/resource/A_Man_Betrayed_(1941_film)","Suicide ou Crime",,,0
"http://dbpedia.org/resource/A_Man_Betrayed_(1941_film)","暴力街 (1941年の映画)",,,0
"http://dbpedia.org/resource/A_Man_Betrayed_(1941_film)","A Man Betrayed",,,0
"http://dbpedia.org/resource/A_Man_Called_Adam_(film)","A Man Called Adam",,,0
"http://dbpedia.org/resource/A_Man_Called_Adam_(film)","A Man Called Adam (film)",,,0
"http://dbpedia.org/resource/A_Man_Called_Adam_(film)","A Man Called Adam",,,0
"http://dbpedia.org/resource/A_Man_Called_Adam_(film)","A Man Called Adam",,,0
"http://dbpedia.org/resource/A_Man_Four-Square","A Man Four-Square",,,0
"http://dbpedia.org/resource/A_Man_Must_Live","A Man Must Live",,,0
"http://dbpedia.org/resource/A_Man_and_His_Money","A Man and His Money",,,0
"http://dbpedia.org/resource/A_Man_from_Wyoming","A Man from Wyoming",,,0
"http://dbpedia.org/resource/A_Man_from_Wyoming","A Man from Wyoming",,,0
"http://dbpedia.org/resource/A_Man_of_Action_(1923_film)","A Man of Action (1923 film)",,,0
"http://dbpedia.org/resource/A_Man_of_Action_(1923_film)","A Man of Action (film)",,,0
"http://dbpedia.org/resource/A_Man_of_Action_(1923_film)","A Man of Action",,,0
"http://dbpedia.org/resource/A_Man_of_Iron","A Man of Iron",,,0
"http://dbpedia.org/resource/A_Man_of_Quality","A Man of Quality",,,0
"http://dbpedia.org/resource/A_Man_of_Sentiment","A Man of Sentiment",,,0
"http://dbpedia.org/resource/A_Man_of_Sentiment","A Man of Sentiment",,,0
"http://dbpedia.org/resource/A_Man_of_Sorrow","A Man of Sorrow",,,0
"http://dbpedia.org/resource/A_Man_of_Sorrow","A Man of Sorrow",,,0
"http://dbpedia.org/resource/A_Man_of_Sorrow","A Man of Sorrow",,,0
"http://dbpedia.org/resource/A_Man_to_Remember","A Man to Remember",,"416000.0",457600
"http://dbpedia.org/resource/A_Man_to_Remember","A Man to Remember",,"416000.0",457600
"http://dbpedia.org/resource/A_Manhattan_Knight","A Manhattan Knight",,,0
"http://dbpedia.org/resource/A_Manhattan_Knight","A Manhattan Knight",,,0
"http://dbpedia.org/resource/A_Manhattan_Knight","A Manhattan Knight",,,0
"http://dbpedia.org/resource/A_Marked_Man","A Marked Man",,,0
"http://dbpedia.org/resource/A_Marked_Man","A Marked Man",,,0
"http://dbpedia.org/resource/A_Marked_Man","A Marked Man",,,0
"http://dbpedia.org/resource/A_Marked_Man","Un uomo segnato",,,0
"http://dbpedia.org/resource/A_Marked_Man","覆面の人",,,0
"http://dbpedia.org/resource/A_Marked_Man","A Marked Man",,,0
"http://dbpedia.org/resource/A_Martian_Christmas","A Martian Christmas",,,0
"http://dbpedia.org/resource/A_Master_Builder","A Master Builder",,"46874.0",51561.4
"http://dbpedia.org/resource/A_Master_Builder","A Master Builder",,"46874.0",51561.4
"http://dbpedia.org/resource/A_Master_Builder","A Master Builder",,"46874.0",51561.4
"http://dbpedia.org/resource/A_Master_Stroke","A Master Stroke",,,0
"http://dbpedia.org/resource/A_Master_Stroke","A Master Stroke",,,0
"http://dbpedia.org/resource/A_Match_Made_in_Heaven","A Match Made in Heaven",,,0
"http://dbpedia.org/resource/A_Match_Made_in_Heaven","A Match Made in Heaven",,,0
"http://dbpedia.org/resource/A_Match_Made_in_Heaven","Un mariage d'amour (téléfilm)",,,0
"http://dbpedia.org/resource/A_Medal_for_Benny","A Medal for Benny",,,0
"http://dbpedia.org/resource/A_Medal_for_Benny","ميدالية لبيني (فيلم)",,,0
"http://dbpedia.org/resource/A_Medal_for_Benny","A Medal for Benny",,,0
"http://dbpedia.org/resource/A_Medal_for_Benny","A Medal for Benny",,,0
"http://dbpedia.org/resource/A_Medal_for_Benny","A Medal for Benny",,,0
"http://dbpedia.org/resource/A_Medal_for_Benny","L'ombra dell'altro",,,0
"http://dbpedia.org/resource/A_Medal_for_Benny","A Medal for Benny",,,0
"http://dbpedia.org/resource/A_Merry_Mix_Up","A Merry Mix Up",,,0
"http://dbpedia.org/resource/A_Merry_Mix_Up","A Merry Mix Up",,,0
"http://dbpedia.org/resource/A_Message_Through_Flames","A Message Through Flames",,,0
"http://dbpedia.org/resource/A_Message_from_Mars_(1921_film)","A Message from Mars (1921 film)",,,0
"http://dbpedia.org/resource/A_Message_from_Mars_(1921_film)","A Message from Mars",,,0
"http://dbpedia.org/resource/A_Message_from_Mars_(1921_film)","A Message from Mars (film 1921)",,,0
"http://dbpedia.org/resource/A_Message_to_Garcia_(film)","A Message to Garcia (film)",,,0
"http://dbpedia.org/resource/A_Message_to_Garcia_(film)","Messaggio segreto",,,0
"http://dbpedia.org/resource/A_Message_to_Garcia_(film)","Message à Garcia",,,0
"http://dbpedia.org/resource/A_Message_to_Garcia_(film)","A Message to Garcia",,,0
"http://dbpedia.org/resource/A_Message_to_Garcia_(film)","Послання до Гарсії",,,0
"http://dbpedia.org/resource/A_Midnight_Bell","A Midnight Bell",,,0
"http://dbpedia.org/resource/A_Midnight_Romance","A Midnight Romance",,,0
"http://dbpedia.org/resource/A_Midnight_Romance","La bagnante sconosciuta",,,0
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1909_film)","A Midsummer Night's Dream (pel·lícula de 1909)",,,0
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1909_film)","A Midsummer Night's Dream (1909 film)",,,0
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1909_film)","Le Songe d'une nuit d'été (film, 1909)",,,0
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1909_film)","A Midsummer Night's Dream (film 1909)",,,0
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","1941 (فيلم)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","ألعاب ممنوعة (فيلم)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","أيام الجنة (فيلم)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","الإتقان في علوم القرآن",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","اللامتكيفون (فيلم 1961)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","بوني وكلايد (فيلم)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","كوريل درو",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","موت المؤلف",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","استهلال (فيلم)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","الخروج من إفريقيا",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","سبايدرمان 3 (فيلم)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","حلم ليلة صيف (فيلم 1935)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","طفولة المسيح (رواية)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","1941 (pel·lícula)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","A l'atzar, Baltasar",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Beat Street",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Bonnie i Clyde (pel·lícula)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Days of Heaven",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Die Walküre",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","El dimoni de les armes",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Jocs prohibits",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Kapò",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","La mort de l'autor",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Marnie",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Origen (pel·lícula)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Out of Africa",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Retorn al passat",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Sanma no aji",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Siegfried (Wagner)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Spider-Man 3",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","The Rocky Horror Picture Show",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Vides rebels",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","CorelDRAW",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Males terres",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","A co dále, Baltazare",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Bonnie a Clyde (film)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","CorelDRAW",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Marnie",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Mustangové (film)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Počátek (film)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Smrt autora",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Spider-Man 3",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Valkýra (opera)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Vzpomínky na Afriku",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Zapadákov (film)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Ariodant",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Badlands – Zerschossene Träume",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","CorelDraw Graphics Suite",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Cotton Tail",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Ein Herbstnachmittag",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Ein Sommernachtstraum (1935)",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Gefährliche Leidenschaft",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Inception",,"1229000.0",1351900
"http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film)","Jenseits von Afrika",,"1229000.0",1351900
